"(PDH-CSV 4.0) (India Standard Time)(-330)","\\RODNEY-A9F2EF35\ICMP\Messages Sent/sec","\\RODNEY-A9F2EF35\ICMP\Messages/sec","\\RODNEY-A9F2EF35\ICMP\Sent Echo/sec","\\RODNEY-A9F2EF35\Memory\% Committed Bytes In Use","\\RODNEY-A9F2EF35\Processor(_Total)\% Processor Time"
"04/01/2015 10:15:28.969","0","0","0","12.786907851027291","89.0625"
"04/01/2015 10:15:29.969","0","0","0","12.60670903689218","76.5625"
"04/01/2015 10:15:30.969","0","0","0","12.60670903689218","4.6875"
"04/01/2015 10:15:31.969","0","0","0","12.60670903689218","3.125"
"04/01/2015 10:15:32.969","0","0","0","12.60670903689218","1.5625"
"04/01/2015 10:15:34.016","0","0","0","12.786907851027291","94.029850746268664"
"04/01/2015 10:15:35.157","0","0","0","12.786907851027291","100"
"04/01/2015 10:15:36.423","0","0","0","12.60670903689218","43.20987654320988"
"04/01/2015 10:15:37.438","0","0","0","12.611096486279818","23.076923076923073"
"04/01/2015 10:15:38.438","0","0","0","12.793489025108745","98.4375"
"04/01/2015 10:15:39.438","0","0","0","12.611409875521792","85.9375"
"04/01/2015 10:15:40.438","0","0","0","12.605768869166258","4.6875"
"04/01/2015 10:15:41.438","0","0","0","12.605768869166258","1.5625"
"04/01/2015 10:15:42.438","0","0","0","12.605768869166258","9.375"
"04/01/2015 10:15:43.438","0","0","0","12.785967683301367","89.0625"
"04/01/2015 10:15:44.438","0","0","0","12.605768869166258","31.25"
"04/01/2015 10:15:45.438","0","0","0","12.605768869166258","4.6875"
"04/01/2015 10:15:46.438","0","0","0","12.605768869166258","4.6875"
"04/01/2015 10:15:47.438","0","0","0","12.605768869166258","59.375"
"04/01/2015 10:15:48.438","0","0","0","12.605768869166258","6.25"
"04/01/2015 10:15:49.454","0","0","0","12.605768869166258","4.6153846153846096"
"04/01/2015 10:15:50.485","0","0","0","12.785967683301367","96.969696969696969"
"04/01/2015 10:15:51.485","0","0","0","12.605768869166258","57.8125"
"04/01/2015 10:15:52.485","0","0","0","12.605768869166258","25"
"04/01/2015 10:15:53.485","0","0","0","12.605768869166258","3.125"
"04/01/2015 10:15:54.485","0","0","0","12.785967683301367","95.3125"
"04/01/2015 10:15:55.485","0","0","0","12.605768869166258","50"
"04/01/2015 10:15:56.485","0","0","0","12.605768869166258","6.25"
"04/01/2015 10:15:57.485","0","0","0","12.605768869166258","0"
"04/01/2015 10:15:58.532","0","0","0","12.785967683301367","97.058823529411768"
"04/01/2015 10:15:59.532","0","0","0","12.605768869166258","28.571428571428569"
"04/01/2015 10:16:00.548","0","0","0","12.605768869166258","3.0769230769230771"
"04/01/2015 10:16:01.563","0","0","0","12.605768869166258","12.307692307692308"
"04/01/2015 10:16:02.563","0","0","0","12.605768869166258","85.9375"
"04/01/2015 10:16:03.563","0","0","0","12.605768869166258","6.25"
"04/01/2015 10:16:04.579","0","0","0","12.605768869166258","4.6153846153846096"
"04/01/2015 10:16:05.594","0","0","0","12.605768869166258","4.6153846153846096"
"04/01/2015 10:16:06.594","0","0","0","12.605768869166258","6.25"
"04/01/2015 10:16:07.594","0","0","0","12.605768869166258","93.75"
"04/01/2015 10:16:08.594","0","0","0","12.605768869166258","6.25"
"04/01/2015 10:16:09.594","0","0","0","12.605768869166258","4.6875"
"04/01/2015 10:16:10.626","0","0","0","12.612350043247716","24.242424242424242"
"04/01/2015 10:16:11.641","0","0","0","12.611096486279818","7.6923076923076872"
"04/01/2015 10:16:12.719","0","0","0","12.785967683301367","76.811594202898547"
"04/01/2015 10:16:13.719","0","0","0","12.605768869166258","32.8125"
"04/01/2015 10:16:14.719","0","0","0","12.605768869166258","6.25"
"04/01/2015 10:16:15.719","0","0","0","12.785967683301367","85.9375"
"04/01/2015 10:16:16.719","0","0","0","12.605768869166258","59.375"
"04/01/2015 10:16:17.719","0","0","0","12.605768869166258","9.375"
"04/01/2015 10:16:18.719","0","0","0","12.605768869166258","7.8125"
"04/01/2015 10:16:19.719","0","0","0","12.605768869166258","4.6875"
"04/01/2015 10:16:20.719","0","0","0","12.605768869166258","3.125"
"04/01/2015 10:16:21.719","0","0","0","12.605768869166258","10.9375"
"04/01/2015 10:16:22.719","0","0","0","12.605768869166258","79.6875"
"04/01/2015 10:16:23.719","0","0","0","12.605768869166258","3.125"
"04/01/2015 10:16:24.719","0","0","0","12.605768869166258","4.6875"
"04/01/2015 10:16:25.719","0","0","0","12.785967683301367","92.1875"
"04/01/2015 10:16:26.719","0","0","0","12.785967683301367","100"
"04/01/2015 10:16:27.719","0","0","0","12.605768869166258","37.5"
"04/01/2015 10:16:28.719","0","0","0","12.605768869166258","6.25"
"04/01/2015 10:16:29.719","0","0","0","12.605768869166258","4.6875"
"04/01/2015 10:16:30.719","0","0","0","12.605768869166258","1.5625"
"04/01/2015 10:16:31.719","0","0","0","12.605768869166258","7.8125"
"04/01/2015 10:16:32.719","0","0","0","12.605768869166258","57.8125"
"04/01/2015 10:16:33.719","0","0","0","12.600127862810725","23.4375"
"04/01/2015 10:16:34.719","0","0","0","12.600127862810725","3.125"
"04/01/2015 10:16:35.719","0","0","0","12.600127862810725","4.6875"
"04/01/2015 10:16:36.719","0","0","0","12.600127862810725","4.6875"
"04/01/2015 10:16:37.719","0","0","0","12.600127862810725","3.125"
"04/01/2015 10:16:38.719","0","0","0","12.600127862810725","40.625"
"04/01/2015 10:16:39.719","0","0","0","12.600127862810725","7.8125"
"04/01/2015 10:16:40.719","0","0","0","12.600127862810725","3.125"
"04/01/2015 10:16:41.719","0","0","0","12.600127862810725","39.0625"
"04/01/2015 10:16:42.719","0","0","0","12.605455479924284","9.375"
"04/01/2015 10:16:43.719","0","0","0","12.599187695084805","12.5"
"04/01/2015 10:16:44.719","0","0","0","12.599187695084805","65.625"
"04/01/2015 10:16:45.719","0","0","0","12.599187695084805","4.6875"
"04/01/2015 10:16:46.719","0","0","0","12.599187695084805","1.5625"
"04/01/2015 10:16:47.719","0","0","0","12.599187695084805","78.125"
"04/01/2015 10:16:48.719","0","0","0","12.599187695084805","3.125"
"04/01/2015 10:16:49.719","0","0","0","12.599187695084805","4.6875"
"04/01/2015 10:16:50.719","0","0","0","12.599187695084805","3.125"
"04/01/2015 10:16:51.719","0","0","0","12.599187695084805","3.125"
"04/01/2015 10:16:52.719","0","0","0","12.599187695084805","84.375"
"04/01/2015 10:16:53.719","0","0","0","12.599187695084805","9.375"
"04/01/2015 10:16:54.719","0","0","0","12.599187695084805","48.4375"
"04/01/2015 10:16:55.719","0","0","0","12.599187695084805","7.8125"
"04/01/2015 10:16:56.719","0","0","0","12.599187695084805","4.6875"
"04/01/2015 10:16:57.719","0","0","0","12.599187695084805","6.25"
"04/01/2015 10:16:58.719","0","0","0","12.599187695084805","65.625"
"04/01/2015 10:16:59.719","0","0","0","12.599187695084805","3.125"
"04/01/2015 10:17:00.719","0","0","0","12.599187695084805","4.6875"
"04/01/2015 10:17:01.719","0","0","0","12.599187695084805","7.8125"
"04/01/2015 10:17:02.719","0","0","0","12.599187695084805","9.375"
"04/01/2015 10:17:03.719","0","0","0","12.599187695084805","48.4375"
"04/01/2015 10:17:04.719","0","0","0","12.599187695084805","6.25"
"04/01/2015 10:17:05.719","0","0","0","12.599187695084805","4.6875"
"04/01/2015 10:17:06.719","0","0","0","12.599187695084805","3.125"
"04/01/2015 10:17:07.719","0","0","0","12.599187695084805","4.6875"
"04/01/2015 10:17:08.719","0","0","0","12.599187695084805","3.125"
"04/01/2015 10:17:09.719","0","0","0","12.599187695084805","70.3125"
"04/01/2015 10:17:10.719","0","0","0","12.599187695084805","3.125"
"04/01/2015 10:17:11.719","0","0","0","12.599187695084805","1.5625"
"04/01/2015 10:17:12.719","0","0","0","12.599187695084805","12.5"
"04/01/2015 10:17:13.719","0","0","0","12.604515312198364","17.1875"
"04/01/2015 10:17:14.719","0","0","0","12.600127862810725","81.25"
"04/01/2015 10:17:15.719","0","0","0","12.600127862810725","6.25"
"04/01/2015 10:17:16.719","0","0","0","12.600127862810725","3.125"
"04/01/2015 10:17:17.719","0","0","0","12.600127862810725","51.5625"
"04/01/2015 10:17:18.719","0","0","0","12.600127862810725","7.8125"
"04/01/2015 10:17:19.719","0","0","0","12.600127862810725","6.25"
"04/01/2015 10:17:20.719","0","0","0","12.600127862810725","7.8125"
"04/01/2015 10:17:21.719","0","0","0","12.600127862810725","54.6875"
"04/01/2015 10:17:22.719","0","0","0","12.600127862810725","10.9375"
"04/01/2015 10:17:23.719","0","0","0","12.600127862810725","4.6875"
"04/01/2015 10:17:24.719","0","0","0","12.600127862810725","4.6875"
"04/01/2015 10:17:25.719","0","0","0","12.600127862810725","65.625"
"04/01/2015 10:17:26.719","0","0","0","12.600127862810725","6.25"
"04/01/2015 10:17:27.719","0","0","0","12.600127862810725","51.5625"
"04/01/2015 10:17:28.719","0","0","0","12.600127862810725","4.6875"
"04/01/2015 10:17:29.719","0","0","0","12.600127862810725","4.6875"
"04/01/2015 10:17:30.719","0","0","0","12.600127862810725","7.8125"
"04/01/2015 10:17:31.719","0","0","0","12.600127862810725","32.8125"
"04/01/2015 10:17:32.719","0","0","0","12.600127862810725","1.5625"
"04/01/2015 10:17:33.719","0","0","0","12.600127862810725","3.125"
"04/01/2015 10:17:34.719","0","0","0","12.600127862810725","3.125"
"04/01/2015 10:17:35.719","0","0","0","12.600127862810725","57.8125"
"04/01/2015 10:17:36.719","0","0","0","12.600127862810725","6.25"
"04/01/2015 10:17:37.719","0","0","0","12.600127862810725","6.25"
"04/01/2015 10:17:38.719","0","0","0","12.600127862810725","4.6875"
"04/01/2015 10:17:39.719","0","0","0","12.600127862810725","4.6875"
"04/01/2015 10:17:40.719","0","0","0","12.600127862810725","23.4375"
"04/01/2015 10:17:41.719","0","0","0","12.600127862810725","6.25"
"04/01/2015 10:17:42.719","0","0","0","12.600127862810725","3.125"
"04/01/2015 10:17:43.719","0","0","0","12.600127862810725","3.125"
"04/01/2015 10:17:44.719","0","0","0","12.597620748874933","6.25"
"04/01/2015 10:17:45.719","0","0","0","12.605768869166258","57.8125"
"04/01/2015 10:17:46.719","0","0","0","12.599501084326779","1.5625"
"04/01/2015 10:17:47.719","0","0","0","12.599501084326779","6.25"
"04/01/2015 10:17:48.719","0","0","0","12.599501084326779","4.6875"
"04/01/2015 10:17:49.719","0","0","0","12.599501084326779","1.5625"
"04/01/2015 10:17:50.719","0","0","0","12.599501084326779","6.25"
"04/01/2015 10:17:51.719","0","0","0","12.599501084326779","6.25"
"04/01/2015 10:17:52.719","0","0","0","12.599501084326779","34.375"
"04/01/2015 10:17:53.719","0","0","0","12.599501084326779","3.125"
"04/01/2015 10:17:54.719","0","0","0","12.599501084326779","3.125"
"04/01/2015 10:17:55.719","0","0","0","12.599501084326779","3.125"
"04/01/2015 10:17:56.719","0","0","0","12.599501084326779","59.375"
"04/01/2015 10:17:57.719","0","0","0","12.599501084326779","4.6875"
"04/01/2015 10:17:58.719","0","0","0","12.599501084326779","71.875"
"04/01/2015 10:17:59.719","0","0","0","12.599501084326779","6.25"
"04/01/2015 10:18:00.719","0","0","0","12.599501084326779","4.6875"
"04/01/2015 10:18:01.719","0","0","0","12.599501084326779","53.125"
"04/01/2015 10:18:02.719","0","0","0","12.599501084326779","4.6875"
"04/01/2015 10:18:03.719","0","0","0","12.599501084326779","3.125"
"04/01/2015 10:18:04.719","0","0","0","12.599501084326779","3.125"
"04/01/2015 10:18:05.719","0","0","0","12.599501084326779","3.125"
"04/01/2015 10:18:06.719","0","0","0","12.599501084326779","32.8125"
"04/01/2015 10:18:07.719","0","0","0","12.599501084326779","6.25"
"04/01/2015 10:18:08.719","0","0","0","12.599501084326779","3.125"
"04/01/2015 10:18:09.798","0","0","0","12.779699898461885","85.507246376811594"
"04/01/2015 10:18:10.798","0","0","0","12.599501084326779","53.125"
"04/01/2015 10:18:11.813","0","0","0","12.599501084326779","9.2307692307692317"
"04/01/2015 10:18:12.813","0","0","0","12.599501084326779","3.125"
"04/01/2015 10:18:13.829","0","0","0","12.599501084326779","46.153846153846153"
"04/01/2015 10:18:14.844","0","0","0","12.599501084326779","4.6153846153846096"
"04/01/2015 10:18:15.844","0","0","0","12.599501084326779","6.25"
"04/01/2015 10:18:16.876","0","0","0","12.604828701440338","62.121212121212125"
"04/01/2015 10:18:17.876","0","0","0","12.610783097037844","100"
"04/01/2015 10:18:19.001","0","0","0","12.764970604089102","98.611111111111114"
"04/01/2015 10:18:20.063","0","0","0","12.582264676018202","100"
"04/01/2015 10:18:21.141","0","0","0","12.801950534642048","100"
"04/01/2015 10:18:22.141","0","0","0","12.770298221202664","100"
"04/01/2015 10:18:23.298","0","0","0","12.763403657879232","100"
"04/01/2015 10:18:24.329","0","0","0","12.762776879395284","100"
"04/01/2015 10:18:25.376","0","0","0","12.593546688729267","100"
"04/01/2015 10:18:26.391","0","0","0","12.583204843744126","52.307692307692299"
"04/01/2015 10:18:27.391","0","0","0","12.583204843744126","7.8125"
"04/01/2015 10:18:28.391","0","0","0","12.583204843744126","21.875"
"04/01/2015 10:18:29.391","0","0","0","12.583204843744126","7.8125"
"04/01/2015 10:18:30.391","0","0","0","12.583204843744126","15.625"
"04/01/2015 10:18:31.391","0","0","0","12.583204843744126","7.8125"
"04/01/2015 10:18:32.516","0","0","0","12.58132450829228","68.055555555555557"
"04/01/2015 10:18:33.516","0","0","0","12.58132450829228","21.875"
"04/01/2015 10:18:34.516","0","0","0","12.58132450829228","31.25"
"04/01/2015 10:18:35.516","0","0","0","12.58132450829228","14.0625"
"04/01/2015 10:18:36.594","0","0","0","12.58132450829228","24.637681159420289"
"04/01/2015 10:18:37.594","0","0","0","12.58132450829228","37.5"
"04/01/2015 10:18:38.594","0","0","0","12.58132450829228","14.0625"
"04/01/2015 10:18:39.594","0","0","0","12.58132450829228","4.6875"
"04/01/2015 10:18:40.610","0","0","0","12.58132450829228","93.84615384615384"
"04/01/2015 10:18:41.610","0","0","0","12.58132450829228","31.25"
"04/01/2015 10:18:42.610","0","0","0","12.58132450829228","20.3125"
"04/01/2015 10:18:43.610","0","0","0","12.58132450829228","12.5"
"04/01/2015 10:18:44.610","0","0","0","12.58132450829228","6.25"
"04/01/2015 10:18:45.610","0","0","0","12.58132450829228","10.9375"
"04/01/2015 10:18:46.626","0","0","0","12.58132450829228","4.6153846153846096"
"04/01/2015 10:18:47.641","0","0","0","12.58132450829228","7.6923076923076872"
"04/01/2015 10:18:48.641","0","0","0","12.585398568437942","7.8125"
"04/01/2015 10:18:49.641","0","0","0","12.581011119050306","12.5"
"04/01/2015 10:18:50.641","0","0","0","12.581011119050306","3.125"
"04/01/2015 10:18:51.641","0","0","0","12.581011119050306","4.6875"
"04/01/2015 10:18:52.641","0","0","0","12.581011119050306","14.0625"
"04/01/2015 10:18:53.641","0","0","0","12.581011119050306","7.8125"
"04/01/2015 10:18:54.641","0","0","0","12.581011119050306","7.8125"
"04/01/2015 10:18:55.641","0","0","0","12.581011119050306","1.5625"
"04/01/2015 10:18:56.641","0","0","0","12.581011119050306","4.6875"
"04/01/2015 10:18:57.641","0","0","0","12.581011119050306","6.25"
"04/01/2015 10:18:58.641","0","0","0","12.581011119050306","3.125"
"04/01/2015 10:18:59.641","0","0","0","12.581011119050306","4.6875"
"04/01/2015 10:19:00.657","0","0","0","12.617677660361275","61.53846153846154"
"04/01/2015 10:19:01.657","0","0","0","12.6791019517882","100"
"04/01/2015 10:19:02.673","0","0","0","12.717335439309037","100"
"04/01/2015 10:19:03.844","0","0","0","12.720469331728781","100"
"04/01/2015 10:19:04.844","0","0","0","13.01693555463628","100"
"04/01/2015 10:19:05.923","0","0","0","12.977448510147543","100"
"04/01/2015 10:19:06.938","0","0","0","13.107191656324821","98.484848484848484"
"04/01/2015 10:19:07.938","0","0","0","13.128815514021033","52.380952380952387"
"04/01/2015 10:19:08.938","0","0","0","13.135710077344465","28.125"
"04/01/2015 10:19:09.938","0","0","0","13.135710077344465","0"
"04/01/2015 10:19:10.954","0","0","0","13.136023466586439","15.384615384615385"
"04/01/2015 10:19:11.969","0","0","0","13.136023466586439","6.1538461538461542"
"04/01/2015 10:19:12.969","0","0","0","13.136023466586439","6.25"
"04/01/2015 10:19:13.969","0","0","0","13.136023466586439","20.3125"
"04/01/2015 10:19:14.969","0","0","0","13.136336855828413","45.3125"
"04/01/2015 10:19:15.969","0","0","0","13.136336855828413","6.25"
"04/01/2015 10:19:16.969","0","0","0","13.136336855828413","17.1875"
"04/01/2015 10:19:17.969","0","0","0","13.136336855828413","10.9375"
"04/01/2015 10:19:18.969","0","0","0","13.136336855828413","9.375"
"04/01/2015 10:19:19.969","0","0","0","13.140097526732102","9.375"
"04/01/2015 10:19:20.969","0","0","0","13.136023466586439","21.875"
"04/01/2015 10:19:21.969","0","0","0","13.136023466586439","15.625"
"04/01/2015 10:19:22.969","0","0","0","13.136023466586439","54.6875"
"04/01/2015 10:19:23.969","0","0","0","13.141037694458024","4.6875"
"04/01/2015 10:19:24.969","0","0","0","13.141977862183946","3.125"
"04/01/2015 10:19:25.969","1.0010582362747398","1.0010582362747398","0","13.13759041279631","1.5625"
"04/01/2015 10:19:26.969","0","0","0","13.140410915974076","6.25"
"04/01/2015 10:19:27.969","0","0","0","13.14072430521605","37.5"
"04/01/2015 10:19:28.969","0","0","0","13.167362390783849","84.375"
"04/01/2015 10:19:29.969","0","0","0","12.626765948378523","50"
"04/01/2015 10:19:30.969","0","0","0","12.628019505346423","3.125"
"04/01/2015 10:19:31.969","0","0","0","12.623318666716809","6.25"
"04/01/2015 10:19:32.969","0","0","0","12.624572223684705","3.125"
"04/01/2015 10:19:33.969","0","0","0","12.624258834442731","4.6875"
"04/01/2015 10:19:34.969","0","0","0","12.628019505346423","17.1875"
"04/01/2015 10:19:35.969","0","0","0","12.629586451556291","6.25"
"04/01/2015 10:19:36.969","0","0","0","12.631153397766163","6.25"
"04/01/2015 10:19:37.969","0","0","0","12.625825780652603","4.6875"
"04/01/2015 10:19:38.969","0","0","0","12.627079337620497","21.875"
"04/01/2015 10:19:39.969","0","0","0","12.628646283830369","10.9375"
"04/01/2015 10:19:40.969","0","0","0","12.630213230040239","3.125"
"04/01/2015 10:19:41.969","0","0","0","12.631780176250111","17.1875"
"04/01/2015 10:19:42.969","0","0","0","12.624885612926679","4.6875"
"04/01/2015 10:19:43.969","0","0","0","12.626139169894577","4.6875"
"04/01/2015 10:19:44.969","0","0","0","12.627706116104445","9.375"
"04/01/2015 10:19:45.969","0","0","0","12.629273062314317","6.25"
"04/01/2015 10:19:46.969","0","0","0","12.630840008524189","9.375"
"04/01/2015 10:19:47.969","0","0","0","12.632093565492083","4.6875"
"04/01/2015 10:19:48.969","0","0","0","12.625825780652603","14.0625"
"04/01/2015 10:19:49.969","0","0","0","12.626765948378523","12.5"
"04/01/2015 10:19:50.969","0","0","0","12.633033733218005","29.6875"
"04/01/2015 10:19:51.969","0","0","0","12.628332894588395","14.0625"
"04/01/2015 10:19:52.969","0","0","0","12.631780176250111","15.625"
"04/01/2015 10:19:53.969","0","0","0","12.63334712245998","17.1875"
"04/01/2015 10:19:54.969","0","0","0","12.634600679427876","10.9375"
"04/01/2015 10:19:55.969","0","0","0","12.628019505346423","15.625"
"04/01/2015 10:19:56.969","0","0","0","12.629273062314317","10.9375"
"04/01/2015 10:19:57.969","0","0","0","12.630840008524189","10.9375"
"04/01/2015 10:19:58.969","0","0","0","12.630213230040239","6.25"
"04/01/2015 10:19:59.969","0","0","0","12.631780176250111","7.8125"
"04/01/2015 10:20:00.969","0","0","0","12.63334712245998","12.5"
"04/01/2015 10:20:01.969","0","0","0","12.63491406866985","7.8125"
"04/01/2015 10:20:02.969","0","0","0","12.626765948378523","7.8125"
"04/01/2015 10:20:03.969","0","0","0","12.628332894588395","14.0625"
"04/01/2015 10:20:04.969","0","0","0","12.629899840798265","10.9375"
"04/01/2015 10:20:05.969","0","0","0","12.631466787008137","3.125"
"04/01/2015 10:20:06.969","0","0","0","12.624258834442731","9.375"
"04/01/2015 10:20:07.969","0","0","0","12.625825780652603","4.6875"
"04/01/2015 10:20:08.969","0","0","0","12.627079337620497","15.625"
"04/01/2015 10:20:09.969","0","0","0","12.628646283830369","4.6875"
"04/01/2015 10:20:10.969","0","0","0","12.630213230040239","9.375"
"04/01/2015 10:20:11.969","0","0","0","12.631780176250111","3.125"
"04/01/2015 10:20:12.969","0","0","0","12.63334712245998","4.6875"
"04/01/2015 10:20:13.969","0","0","0","12.626452559136551","9.375"
"04/01/2015 10:20:14.969","0","0","0","12.627079337620497","6.25"
"04/01/2015 10:20:15.969","0","0","0","12.628959673072343","7.8125"
"04/01/2015 10:20:16.969","0","0","0","12.630213230040239","7.8125"
"04/01/2015 10:20:17.969","0","0","0","12.632093565492083","12.5"
"04/01/2015 10:20:18.969","0","0","0","12.624258834442731","4.6875"
"04/01/2015 10:20:19.969","0","0","0","12.625512391410629","17.1875"
"04/01/2015 10:20:20.969","0","0","0","12.627392726862471","4.6875"
"04/01/2015 10:20:21.969","0","0","0","12.628959673072343","12.5"
"04/01/2015 10:20:22.969","0","0","0","12.637421182605642","50"
"04/01/2015 10:20:23.969","0","0","0","12.626139169894577","6.25"
"04/01/2015 10:20:24.969","0","0","0","12.627706116104445","7.8125"
"04/01/2015 10:20:25.969","0","0","0","12.629273062314317","9.375"
"04/01/2015 10:20:26.969","0","0","0","12.630840008524189","3.125"
"04/01/2015 10:20:27.969","0","0","0","12.632093565492083","4.6875"
"04/01/2015 10:20:28.969","0","0","0","12.624885612926679","6.25"
"04/01/2015 10:20:29.969","0","0","0","12.621124942022991","7.8125"
"04/01/2015 10:20:30.969","0","0","0","12.623005277474835","10.9375"
"04/01/2015 10:20:31.969","0","0","0","12.624258834442731","18.75"
"04/01/2015 10:20:33.548","0","0","0","12.617364271119303","16.831683168316836"
"04/01/2015 10:20:34.563","0","0","0","12.618931217329171","3.0769230769230771"
"04/01/2015 10:20:35.563","0","0","0","12.620498163539043","9.375"
"04/01/2015 10:20:36.563","0","0","0","12.622065109748911","14.0625"
"04/01/2015 10:20:37.563","0","0","0","12.623318666716809","3.125"
"04/01/2015 10:20:38.563","0","0","0","12.624885612926679","4.6875"
"04/01/2015 10:20:39.579","0","0","0","12.626452559136551","4.6153846153846096"
"04/01/2015 10:20:40.579","0","0","0","12.619871385055092","12.5"
"04/01/2015 10:20:41.594","0","0","0","12.610783097037844","1.538461538461533"
"04/01/2015 10:20:42.594","0","0","0","12.61203665400574","7.8125"
"04/01/2015 10:20:43.594","0","0","0","12.613916989457586","4.6875"
"04/01/2015 10:20:44.594","0","0","0","12.615170546425484","14.0625"
"04/01/2015 10:20:45.594","0","0","0","12.608275983102052","6.25"
"04/01/2015 10:20:46.594","0","0","0","12.609216150827972","6.25"
"04/01/2015 10:20:47.594","0","0","0","12.610469707795872","3.125"
"04/01/2015 10:20:48.594","0","0","0","12.61203665400574","9.375"
"04/01/2015 10:20:49.594","0","0","0","12.613603600215612","7.8125"
"04/01/2015 10:20:50.594","0","0","0","12.615170546425484","12.5"
"04/01/2015 10:20:51.594","0","0","0","12.616737492635352","6.25"
"04/01/2015 10:20:52.594","0","0","0","12.608902761586","21.875"
"04/01/2015 10:20:53.594","0","0","0","12.607962593860078","3.125"
"04/01/2015 10:20:54.594","0","0","0","12.616110714151404","51.5625"
"04/01/2015 10:20:55.594","0","0","0","12.607962593860078","7.8125"
"04/01/2015 10:20:56.594","0","0","0","12.609216150827972","9.375"
"04/01/2015 10:20:57.594","0","0","0","12.610469707795872","6.25"
"04/01/2015 10:20:58.594","0","0","0","12.612350043247716","7.8125"
"04/01/2015 10:20:59.594","0","0","0","12.61423037869956","4.6875"
"04/01/2015 10:21:00.594","0","0","0","12.607962593860078","6.25"
"04/01/2015 10:21:01.594","0","0","0","12.60952954006995","6.25"
"04/01/2015 10:21:02.594","0","0","0","12.611096486279818","3.125"
"04/01/2015 10:21:03.594","0","0","0","12.612350043247716","10.9375"
"04/01/2015 10:21:04.594","0","0","0","12.613916989457586","4.6875"
"04/01/2015 10:21:05.594","0","0","0","12.615483935667458","4.6875"
"04/01/2015 10:21:06.594","0","0","0","12.617050881877326","28.125"
"04/01/2015 10:21:07.594","0","0","0","12.610156318553898","10.9375"
"04/01/2015 10:21:08.594","0","0","0","12.611096486279818","9.375"
"04/01/2015 10:21:09.594","0","0","0","12.612350043247716","7.8125"
"04/01/2015 10:21:10.594","0","0","0","12.61423037869956","17.1875"
"04/01/2015 10:21:11.594","0","0","0","12.615483935667458","1.5625"
"04/01/2015 10:21:12.594","0","0","0","12.607649204618104","15.625"
"04/01/2015 10:21:13.594","0","0","0","12.60952954006995","18.75"
"04/01/2015 10:21:14.594","0","0","0","12.610783097037844","15.625"
"04/01/2015 10:21:15.594","0","0","0","12.61266343248969","15.625"
"04/01/2015 10:21:16.594","0","0","0","12.613916989457586","15.625"
"04/01/2015 10:21:17.594","0","0","0","12.615170546425484","9.375"
"04/01/2015 10:21:18.594","0","0","0","12.617050881877326","23.4375"
"04/01/2015 10:21:19.594","0","0","0","12.60952954006995","12.5"
"04/01/2015 10:21:20.594","0","0","0","12.610783097037844","4.6875"
"04/01/2015 10:21:21.594","0","0","0","12.612350043247716","7.8125"
"04/01/2015 10:21:22.594","0","0","0","12.61423037869956","32.8125"
"04/01/2015 10:21:23.594","0","0","0","12.615483935667458","9.375"
"04/01/2015 10:21:24.594","0","0","0","12.617364271119303","12.5"
"04/01/2015 10:21:25.594","0","0","0","12.613603600215612","9.375"
"04/01/2015 10:21:26.641","0","0","0","12.607649204618104","14.925373134328357"
"04/01/2015 10:21:27.641","0","0","0","12.60670903689218","21.875"
"04/01/2015 10:21:28.641","0","0","0","12.608275983102052","7.8125"
"04/01/2015 10:21:29.641","0","0","0","12.609842929311924","12.5"
"04/01/2015 10:21:30.641","0","0","0","12.611409875521792","10.9375"
"04/01/2015 10:21:31.641","0","0","0","12.612976821731664","12.5"
"04/01/2015 10:21:32.641","0","0","0","12.61423037869956","6.25"
"04/01/2015 10:21:33.641","0","0","0","12.615797324909432","6.25"
"04/01/2015 10:21:34.641","0","0","0","12.609842929311924","4.6875"
"04/01/2015 10:21:35.641","0","0","0","12.611096486279818","6.25"
"04/01/2015 10:21:36.641","0","0","0","12.61266343248969","4.6875"
"04/01/2015 10:21:37.657","0","0","0","12.613916989457586","6.1538461538461542"
"04/01/2015 10:21:38.657","0","0","0","12.615483935667458","7.8125"
"04/01/2015 10:21:39.673","0","0","0","12.607962593860078","9.2307692307692317"
"04/01/2015 10:21:40.673","0","0","0","12.60952954006995","1.5625"
"04/01/2015 10:21:41.688","0","0","0","12.611096486279818","13.846153846153841"
"04/01/2015 10:21:42.688","0","0","0","12.612350043247716","3.125"
"04/01/2015 10:21:43.688","0","0","0","12.613916989457586","4.6875"
"04/01/2015 10:21:44.688","0","0","0","12.615483935667458","3.125"
"04/01/2015 10:21:45.688","0","0","0","12.617050881877326","4.6875"
"04/01/2015 10:21:46.704","0","0","0","12.609842929311924","6.1538461538461542"
"04/01/2015 10:21:47.704","0","0","0","12.610783097037844","6.25"
"04/01/2015 10:21:48.719","0","0","0","12.612350043247716","4.6153846153846096"
"04/01/2015 10:21:49.719","0","0","0","12.613916989457586","1.5625"
"04/01/2015 10:21:50.719","0","0","0","12.615483935667458","1.5625"
"04/01/2015 10:21:51.719","0","0","0","12.607962593860078","0"
"04/01/2015 10:21:52.719","0","0","0","12.60952954006995","7.8125"
"04/01/2015 10:21:53.719","0","0","0","12.610783097037844","0"
"04/01/2015 10:21:54.719","0","0","0","12.612350043247716","6.25"
"04/01/2015 10:21:55.719","0","0","0","12.613916989457586","0"
"04/01/2015 10:21:56.719","0","0","0","12.612976821731664","4.6875"
