Time ICMP_Messages_Sent/sec ICMP_Messages/sec ICMP_Sent_Echo/sec Memory_%_Committed_Bytes_In_Use %_Processor_Time Worm
03/28/2015_13:45:14.915 1 1 1 3 2 no
03/28/2015_13:45:15.915 1 1 1 3 1 no
03/28/2015_13:45:16.915 1 1 1 3 1 no
03/28/2015_13:45:17.931 1 1 1 3 1 no
03/28/2015_13:45:18.931 1 1 1 3 2 no
03/28/2015_13:45:19.931 1 1 1 3 2 no
03/28/2015_13:45:20.947 1 1 1 3 1 no
03/28/2015_13:45:21.947 1 1 1 3 1 no
03/28/2015_13:45:22.947 1 1 1 3 1 no
03/28/2015_13:45:23.962 1 1 1 3 1 no
03/28/2015_13:45:24.978 1 1 1 3 2 no
03/28/2015_13:45:25.978 1 1 1 3 1 no
03/28/2015_13:45:26.993 1 1 1 3 1 no
03/28/2015_13:45:27.993 1 1 1 3 1 no
03/28/2015_13:45:28.993 1 1 1 3 1 no
03/28/2015_13:45:30.009 1 1 1 3 2 no
03/28/2015_13:45:31.009 1 1 1 3 2 no
03/28/2015_13:45:32.025 1 1 1 3 1 no
03/28/2015_13:45:33.025 1 1 1 3 1 no
03/28/2015_13:45:34.025 1 1 1 3 2 no
03/28/2015_13:45:35.025 1 1 1 3 2 no
03/28/2015_13:45:36.025 1 1 1 3 1 no
03/28/2015_13:45:37.025 1 1 1 3 1 no
03/28/2015_13:45:38.025 1 1 1 3 1 no
03/28/2015_13:45:39.025 1 1 1 3 1 no
03/28/2015_13:45:40.040 1 1 1 3 2 no
03/28/2015_13:45:41.040 1 1 1 3 1 no
03/28/2015_13:45:44.165 1 1 1 3 2 no
03/28/2015_13:45:45.181 1 1 1 3 2 no
03/28/2015_13:45:46.197 1 1 1 3 1 no
03/28/2015_13:45:47.212 1 1 1 3 1 no
03/28/2015_13:45:48.212 1 1 1 3 2 no
03/28/2015_13:45:49.212 1 1 1 3 2 no
03/28/2015_13:45:50.212 1 1 1 3 2 no
03/28/2015_13:45:51.228 1 1 1 3 1 no
03/28/2015_13:45:52.243 1 1 1 3 1 no
03/28/2015_13:45:53.243 1 1 1 3 1 no
03/28/2015_13:45:54.243 1 1 1 3 2 no
03/28/2015_13:45:55.259 1 1 1 3 2 no
03/28/2015_13:45:56.275 1 1 1 3 1 no
03/28/2015_13:45:57.275 1 1 1 3 2 no
03/28/2015_13:45:58.275 1 1 1 3 1 no
03/28/2015_13:45:59.275 1 1 1 3 2 no
03/28/2015_13:46:00.275 1 1 1 3 2 no
